Year,Farm,Property_Grouping,PK_Boundary,Simplified_Boundary,Very_Simplified_Boundary,Planting_date,Treatment,Colour,Rep,Number_of_Pods,Pod_number,Seed viable,Seed inviable,Native_new_age,Type_of_farm
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,10,9,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,6,1,23,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,6,2,22,2,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,6,3,21,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,6,4,19,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,6,5,23,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,6,6,25,2,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,2,19,3,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,3,21,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,4,11,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,5,11,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,7,21,1,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,1,15,1,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,2,15,1,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,3,7,1,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,4,23,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,5,24,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,6,22,0,On-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,1,10,1,0,2,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,1,10,2,0,8,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,1,10,3,0,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,1,10,4,0,2,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,1,10,5,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,1,10,6,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,2,10,1,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,2,10,2,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,2,10,3,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,2,10,4,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,2,10,5,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,2,10,6,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,3,10,1,0,2,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,3,10,2,0,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,3,10,3,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,3,10,4,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,3,10,5,0,3,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Closed,NA,3,10,6,0,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,1,10,1,21,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,1,10,2,16,8,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,1,10,3,24,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,1,10,4,24,2,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,1,10,5,14,3,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,1,10,6,25,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,2,10,1,20,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,2,10,2,19,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,2,10,4,13,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,2,10,7,19,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,2,10,9,23,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,2,10,10,11,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,3,10,1,31,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,3,10,2,26,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,3,10,3,20,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,3,10,4,28,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,3,10,5,18,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Hand pollinated,NA,3,10,8,21,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,1,10,1,4,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,1,10,3,2,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,1,10,4,5,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,1,10,5,9,4,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,1,10,6,11,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,1,10,10,9,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,2,10,3,13,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,2,10,4,22,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,2,10,5,20,2,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,2,10,6,19,1,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,2,10,7,7,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,2,10,8,3,0,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,3,10,1,21,2,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,3,10,2,14,3,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,3,10,3,20,3,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,3,10,4,9,8,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,3,10,5,17,7,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Control_farm,Control farm,Bare_fence,*,Open,NA,3,10,6,17,7,Off-farm bare fence,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,1,10,1,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,1,10,2,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,1,10,3,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,1,10,4,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,1,10,5,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,1,10,6,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,2,10,1,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,2,10,2,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,2,10,3,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,2,10,4,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,2,10,5,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,2,10,6,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,3,10,1,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,3,10,2,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,3,10,3,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,3,10,4,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,3,10,5,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,3,10,6,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,4,10,1,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,4,10,2,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,4,10,3,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,4,10,4,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,4,10,5,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Closed,NA,4,10,6,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,1,10,1,23,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,1,10,2,27,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,1,10,3,25,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,1,10,4,20,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,1,10,5,23,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,1,10,6,19,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,2,10,2,19,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,2,10,3,14,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,2,10,5,11,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,2,10,6,18,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,2,10,7,17,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,2,10,8,9,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,3,8,1,17,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,3,8,2,9,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,3,8,3,8,6,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,3,8,5,21,6,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,3,8,6,26,2,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Hand pollinated,NA,3,8,7,21,7,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,2,10,3,20,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,2,10,4,11,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,2,10,6,27,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,2,10,7,5,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,2,10,8,14,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,2,10,10,20,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,1,10,1,13,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,1,10,2,11,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,1,10,4,11,5,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,1,10,7,17,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,1,10,8,4,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2017,Old native,Mixed_native,2017,Open,NA,1,10,9,4,2,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,1,10,1,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,1,10,2,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,1,10,3,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,1,10,4,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,1,10,5,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,1,10,6,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,2,10,1,0,2,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,2,10,2,0,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,2,10,3,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,2,10,4,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,2,10,5,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,2,10,6,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,1,2,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,2,0,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,3,0,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,4,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,5,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,6,0,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,9,16,5,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Closed,NA,3,10,10,15,9,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,10,1,24,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,10,3,18,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,10,6,20,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,10,7,22,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,10,8,28,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,10,10,25,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,2,10,1,17,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,2,10,2,20,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,2,10,3,11,9,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,2,10,4,23,6,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,2,10,7,16,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,3,10,1,13,4,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,3,10,4,25,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,3,10,5,17,5,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,3,10,6,13,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,3,10,9,23,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,1,10,1,26,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,1,10,2,24,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,1,10,4,33,2,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,1,10,6,21,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,1,10,7,22,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,1,10,8,24,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,1,17,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,3,14,2,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,5,22,3,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,6,19,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,7,14,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,8,18,0,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,10,1,25,1,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,10,2,28,2,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,10,6,12,2,Old native,Dairy
2022-2023,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,10,8,15,2,Old native,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,1,0,0,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,10,1,0,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,10,2,0,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,10,3,0,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,10,4,0,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,10,5,0,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,10,6,0,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,1,26,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,2,25,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,3,22,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,4,25,2,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,6,15,8,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,7,11,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,2,19,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,4,17,1,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,6,22,6,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,7,15,4,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,8,14,12,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,10,15,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,2,16,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,3,16,1,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,4,27,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,5,26,1,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,8,18,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,10,9,10,5,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,1,23,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,2,24,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,3,23,1,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,5,23,0,On-farm bare fence,Dairy
2022-2023,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,10,6,26,0,On-farm bare fence,Dairy
